TIME_DATE,STATUS,SENSOR_ID,INT
18/04/2024 18:55,ENTERED,IR_ENTRANCE,24
18/04/2024 18:55,ENTERED,IR_ENTRANCE,25
18/04/2024 18:56,ENTERED,IR_ENTRANCE,26
18/04/2024 18:56,EXITED,IR_EXIT,25
18/04/2024 18:56,EXITED,IR_EXIT,24
18/04/2024 18:56,ENTERED,IR_ENTRANCE,25
18/04/2024 18:56,EXITED,IR_EXIT,24
18/04/2024 18:57,ENTERED,IR_ENTRANCE,25
18/04/2024 18:57,EXITED,IR_EXIT,24
18/04/2024 18:57,EXITED,IR_EXIT,23
18/04/2024 18:57,ENTERED,IR_ENTRANCE,24
18/04/2024 18:58,EXITED,IR_EXIT,23
18/04/2024 18:58,EXITED,IR_EXIT,22
18/04/2024 18:58,EXITED,IR_EXIT,21
18/04/2024 18:58,ENTERED,IR_ENTRANCE,22
18/04/2024 18:58,ENTERED,IR_ENTRANCE,23
18/04/2024 18:58,ENTERED,IR_ENTRANCE,24
18/04/2024 18:58,ENTERED,IR_ENTRANCE,25
18/04/2024 18:59,EXITED,IR_EXIT,24
18/04/2024 18:59,ENTERED,IR_ENTRANCE,25
18/04/2024 18:59,ENTERED,IR_ENTRANCE,26
18/04/2024 18:59,ENTERED,IR_ENTRANCE,27
18/04/2024 18:59,ENTERED,IR_ENTRANCE,28
18/04/2024 18:59,ENTERED,IR_ENTRANCE,29
18/04/2024 18:59,EXITED,IR_EXIT,28
18/04/2024 19:00,EXITED,IR_EXIT,27
18/04/2024 19:00,ENTERED,IR_ENTRANCE,28
18/04/2024 19:00,ENTERED,IR_ENTRANCE,29
18/04/2024 19:00,ENTERED,IR_ENTRANCE,30
18/04/2024 19:00,ENTERED,IR_ENTRANCE,31
18/04/2024 19:00,EXITED,IR_EXIT,30
18/04/2024 19:00,ENTERED,IR_ENTRANCE,31
18/04/2024 19:00,EXITED,IR_EXIT,30
18/04/2024 19:01,ENTERED,IR_ENTRANCE,31
18/04/2024 19:01,ENTERED,IR_ENTRANCE,32
18/04/2024 19:01,ENTERED,IR_ENTRANCE,33
18/04/2024 19:01,ENTERED,IR_ENTRANCE,34
18/04/2024 19:01,ENTERED,IR_ENTRANCE,35
18/04/2024 19:01,ENTERED,IR_ENTRANCE,36
18/04/2024 19:01,ENTERED,IR_ENTRANCE,37
18/04/2024 19:01,ENTERED,IR_ENTRANCE,38
18/04/2024 19:01,ENTERED,IR_ENTRANCE,39
18/04/2024 19:01,ENTERED,IR_ENTRANCE,40
18/04/2024 19:01,EXITED,IR_EXIT,39
18/04/2024 19:01,ENTERED,IR_ENTRANCE,40
18/04/2024 19:01,ENTERED,IR_ENTRANCE,41
18/04/2024 19:01,ENTERED,IR_ENTRANCE,42
18/04/2024 19:02,ENTERED,IR_ENTRANCE,43
18/04/2024 19:02,EXITED,IR_EXIT,42
18/04/2024 19:02,ENTERED,IR_ENTRANCE,43
18/04/2024 19:02,ENTERED,IR_ENTRANCE,44
18/04/2024 19:02,ENTERED,IR_ENTRANCE,45
18/04/2024 19:02,ENTERED,IR_ENTRANCE,46
18/04/2024 19:02,ENTERED,IR_ENTRANCE,47
18/04/2024 19:02,ENTERED,IR_ENTRANCE,48
18/04/2024 19:03,ENTERED,IR_ENTRANCE,49
18/04/2024 19:03,ENTERED,IR_ENTRANCE,50
18/04/2024 19:04,EXITED,IR_EXIT,51
18/04/2024 19:11,ENTERED,IR_ENTRANCE,53
18/04/2024 19:11,ENTERED,IR_ENTRANCE,54
18/04/2024 19:11,ENTERED,IR_ENTRANCE,55
18/04/2024 19:11,ENTERED,IR_ENTRANCE,56
18/04/2024 19:11,ENTERED,IR_ENTRANCE,57
18/04/2024 19:11,ENTERED,IR_ENTRANCE,58
18/04/2024 19:11,ENTERED,IR_ENTRANCE,59
